,word,label
11870,Null,NotUse
11872,จิฟฟี-เชียงใหม่-ไฮเวย์,NotUse
11873,บจก.ปตท.บริหารธุรกิจค้าปลีก,NotUse
11874,Null,NotUse
11875,เลขที่รายการ:,NotUse
11877,จํานวน:,NotUse
11879,ค่าธรรมเนียม:,NotUse
11880,0.00บาทVerifiedbyK+,NotUse
11881,โอนเงินสําเร็จ|5,NotUse
11884,ธ.กสิกรไทย,NotUse
11885,Null,NotUse
11888,ธ.กสิกรไทย,NotUse
11890,เลขที่รายการ:,NotUse
11892,จํานวน:,NotUse
11894,ค่าธรรมเนียม:,NotUse
11895,0.00บาทVerifiedbyK+,NotUse
11896,จ่ายบิลสําเร็จ;,NotUse
11899,ธ.กสิกรไทย,NotUse
11900,Null,NotUse
11902,(\)การไฟฟ้าส่วนภูมิภาค,NotUse
11903,คอ0000000013591772,NotUse
11904,จ๒,NotUse
11905,เลขที่รายการ:,NotUse
11907,จํานวน:,NotUse
11908,Null,NotUse
11910,ค่าธรรมเนียม:ว,NotUse
11911,จ่ายบิลสําเร็จg,NotUse
11914,ธ.กสิกรไทย,NotUse
11915,Null,NotUse
11917,(\)การไฟฟ้าส่วนภูมิภาค,NotUse
11918,ค์อ0000000015020108,NotUse
11919,เลขที่รายการ:,NotUse
11921,จํานวน:,NotUse
11922,Null,NotUse
11924,ค่าธรรมเนียม:ว,NotUse
11925,เติมเงินสําเร็จ|,NotUse
11927,cis,NotUse
11928,Null,NotUse
11930,“ดธ.กสิกรไทย,NotUse
11932,ShopeePay,NotUse
11933,Null,NotUse
11934,Null,NotUse
11935,เลขที่รายการ:,NotUse
11937,จํานวน:,NotUse
11939,ค่าธรรมเนียม:,NotUse
11940,0.00บาทVerifiedbyK+,NotUse
11941,เติมเงินสําเร็จ|,NotUse
11943,cis,NotUse
11944,Null,NotUse
11946,“ดธ.กสิกรไทย,NotUse
11948,ShopeePay,NotUse
11949,Null,NotUse
11950,Null,NotUse
11951,เลขที่รายการ:,NotUse
11953,จํานวน:,NotUse
11955,ค่าธรรมเนียม:,NotUse
11956,0.00บาทVerifiedbyK+,NotUse
11957,จ่ายบิลสําเร็จ|5,NotUse
11958,cle,NotUse
11961,ธ.กสิกรไทย,NotUse
11962,Null,NotUse
11964,(\)การไฟฟ้าส่วนภูมิภาค,NotUse
11965,คอ0000000018582431,NotUse
11966,Null,NotUse
11967,เลขที่รายการ:,NotUse
11969,จํานวน:,NotUse
11970,Null,NotUse
11971,Null,NotUse
11973,ค่าธรรมเนียม:[๒]|,NotUse
11974,โอนเงินสําเร็จ-,NotUse
11975,IK.,NotUse
11978,ธ.กสิกรไทย,NotUse
11979,Null,NotUse
11982,ธ.ทหารไทย,NotUse
11983,Null,NotUse
11984,XXX-X-X4403-x,NotUse
11985,เลขที่รายการ:,NotUse
11987,จํานวน:,NotUse
11989,ค่าธรรมเนียม:,NotUse
11990,0.00บาทVerifiedbyK+,NotUse
11991,โอนเงินสําเร็จ|5,NotUse
11992,cle,NotUse
11995,ธ.กสิกรไทย,NotUse
11996,Null,NotUse
11999,รหัสพร้อมเพย์,NotUse
12000,Null,NotUse
12001,XXX-XXX-5336,NotUse
12002,เลขที่รายการ:,NotUse
12004,จํานวน:,NotUse
12006,ค่าธรรมเนียม:,NotUse
12007,Null,NotUse
12008,โอนเงินสําเร็จ,NotUse
12011,ธ.กสิกรไทย,NotUse
12012,Null,NotUse
12015,ธ.กสิกรไทย,NotUse
12016,206<-%-%6464-%,NotUse
12017,เลขที่รายการ:,NotUse
12019,จํานวน:,NotUse
12021,ค่าธรรมเนียม:,NotUse
12022,0.00บาท,NotUse
12023,VerifiedbyK+,NotUse
12024,โอนเงินสําเร็จ|5,NotUse
12027,ธ.กสิกรไทย,NotUse
12028,Null,NotUse
12031,ธ.ทหารไทย,NotUse
12032,Null,NotUse
12033,XXX-X-X4403-x,NotUse
12034,เลขที่รายการ:,NotUse
12036,จํานวน:,NotUse
12038,ค่าธรรมเนียม:,NotUse
12039,0.00บาทVerifiedbyK+,NotUse
12040,โอนเงินสําเร็จ-,NotUse
12041,IK.,NotUse
12044,ธ.กสิกรไทย,NotUse
12045,Null,NotUse
12048,ธ.ทหารไทย,NotUse
12049,Null,NotUse
12050,XXX-X-X4403-x,NotUse
12051,เลขที่รายการ:,NotUse
12053,จํานวน:,NotUse
12055,ค่าธรรมเนียม:,NotUse
12056,0.00บาทVerifiedbyK+,NotUse
12057,จ่ายบิลสําเร็จ|,NotUse
12059,cis,NotUse
12060,เละญี,NotUse
12062,“ดธ.กสิกรไทย,NotUse
12064,จซีพีบีแอนด์เอฟ,NotUse
12065,LS000012A1623145946,NotUse
12066,Null,NotUse
12067,เลขที่รายการ:,NotUse
12069,จํานวน:,NotUse
12071,ค่าธรรมเนียม:,NotUse
12072,0.00บาทVerifiedbyK+,NotUse
12073,ชําระเงินสําเร็จ|,NotUse
12075,che,NotUse
12076,cha,NotUse
12078,“ดธ.กสิกรไทย,NotUse
12080,"ADVANCEDMPAYCO.,LTD.",NotUse
12082,Null,NotUse
12083,เลขที่รายการ:,NotUse
12085,จํานวน:Fhe,NotUse
12087,ค่าธรรมเนียม:[๒],NotUse
12088,โอนเงินสําเร็จ.,NotUse
12091,ธ.กสิกรไทย,NotUse
12092,Null,NotUse
12095,รหัสพร้อมเพย์,NotUse
12096,Null,NotUse
12097,XXX-XXX-5336,NotUse
12098,เลขที่รายการ:,NotUse
12100,จํานวน:iat.ane,NotUse
12102,ค่าธรรมเนียม:ected,NotUse
12103,จ่ายบิลสําเร็จg,NotUse
12106,ธ.กสิกรไทย,NotUse
12107,Null,NotUse
12109,(\)การไฟฟ้าส่วนภูมิภาค,NotUse
12110,ค์อ0000000015020125,NotUse
12111,จ๒,NotUse
12112,เลขที่รายการ:,NotUse
12114,จํานวน:,NotUse
12116,ค่าธรรมเนียม:,NotUse
12117,Null,NotUse
12118,โอนเงินสําเร็จ.,NotUse
12121,ธ.กสิกรไทย,NotUse
12122,Null,NotUse
12125,รพัสพร้อมเพย์,NotUse
12126,XXX-XXX-0663,NotUse
12127,Null,NotUse
12128,เลขที่รายการ:,NotUse
12130,จํานวน:,NotUse
12132,ค่าธรรมเนียม:,NotUse
12133,Null,NotUse
12134,"โอนเงินสําเร็จ|""",NotUse
12135,cle,NotUse
12138,ธ.กสิกรไทย,NotUse
12140,Null,NotUse
12141,บจก.สหพพานิชเชียงใหม่,NotUse
12142,ธ.กสิกรไทย,NotUse
12143,XXX-X-X3608-x,NotUse
12144,Null,NotUse
12145,เลขที่รายการ:,NotUse
12147,จํานวน:,NotUse
12149,ค่าธรรมเนียม:,NotUse
12150,Null,NotUse
12151,โอนเงินสําเร็จ|+,NotUse
12152,cle,NotUse
12155,ธ.กสิกรไทย,NotUse
12156,Null,NotUse
12159,ธ.ทหารไทย,NotUse
12160,Null,NotUse
12161,XXX-X-X4403-x,NotUse
12162,เลขที่รายการ:,NotUse
12164,|?,NotUse
12165,I,NotUse
12166,a,NotUse
12168,ค่าธรรมเนียม:[๒],NotUse
12169,0.00บาทVerifiedbyK+,NotUse
12170,โอนเงินสําเร็จ|5,NotUse
12173,ธ.กสิกรไทย,NotUse
12174,Null,NotUse
12177,ธ.ทหารไทย,NotUse
12178,Null,NotUse
12179,XXX-X-X4403-x,NotUse
12180,เลขที่รายการ:,NotUse
12182,จํานวน:,NotUse
12184,ค่าธรรมเนียม:,NotUse
12185,0.00บาทVerifiedbyK+,NotUse
12186,เติมเงินสําเร็จ,NotUse
12189,ธ.กสิกรไทย,NotUse
12190,Null,NotUse
12192,แฮTrueMoneyWallet,NotUse
12193,ReonESS0979535336,NotUse
12194,เลขที่รายการ:,NotUse
12196,จํานวน:,NotUse
12198,ค่าธรรมเนียม:,NotUse
12199,0.00บาท,NotUse
12200,VerifiedbyK+,NotUse
12201,cis,NotUse
12202,Null,NotUse
12203,โอนเงินสําเร็จ|5,NotUse
12206,ธ.กสิกรไทย,NotUse
12207,Null,NotUse
12210,ธ.ทหารไทย,NotUse
12211,Null,NotUse
12212,XXX-X-X4403-x,NotUse
12213,เลขที่รายการ:,NotUse
12215,จํานวน:,NotUse
12217,ค่าธรรมเนียม:,NotUse
12218,0.00บาทVerifiedbyK+,NotUse
12219,โอนเงินสําเร็จ|,NotUse
12222,ธ.กสิกรไทย,NotUse
12223,Null,NotUse
12226,ธ.ทหารไทย,NotUse
12227,Null,NotUse
12228,XXX-X-X4403-x,NotUse
12229,เลขที่รายการ:.,NotUse
12231,Null,NotUse
12232,จํานวน:ผู้.:rlbe,NotUse
12233,268.00uU1InN_}i,NotUse
12234,ค่าธรรมเนียม:[๒]Fos,NotUse
12235,ชําระเงินสําเร็จ|,NotUse
12237,cis,NotUse
12238,Null,NotUse
12240,ธ.กสิกรไทย,NotUse
12241,Null,NotUse
12243,แบ๐เลบ่อสร้าง,NotUse
12244,ไข่กิจวิ,NotUse
12246,Null,NotUse
12247,เลขที่รายการ:,NotUse
12249,จํานวน:,NotUse
12251,ค่าธรรมเนียม:,NotUse
12252,0.00บาทVerifiedbyK+,NotUse
12253,โอนเงินสําเร็จ-,NotUse
12254,IK.,NotUse
12257,ธ.กสิกรไทย,NotUse
12258,Null,NotUse
12261,ธ.ทหารไทย,NotUse
12262,Null,NotUse
12263,XXX-X-X4403-x,NotUse
12264,เลขที่รายการ:,NotUse
12266,จํานวน:,NotUse
12268,ค่าธรรมเนียม:,NotUse
12269,0.00บาทVerifiedbyK+,NotUse
12270,จ่ายบิลสําเร็จ|,NotUse
12273,che,NotUse
12274,cha,NotUse
12276,“ตธ.กสิกรไทย,NotUse
12278,YOKINTERTRADE(CHIANGMAI),NotUse
12280,Null,NotUse
12281,Null,NotUse
12282,เลขที่รายการ:,NotUse
12284,จํานวน:,NotUse
12286,ค่าธรรมเนียม:,NotUse
12287,Null,NotUse
12288,โอนเงินสําเร็จ|5,NotUse
12291,ธ.กสิกรไทย,NotUse
12292,Null,NotUse
12295,ธ.ทหารไทย,NotUse
12296,Null,NotUse
12297,XXX-X-X4403-x,NotUse
12298,เลขที่รายการ:,NotUse
12300,จํานวน:,NotUse
12302,ค่าธรรมเนียม:,NotUse
12303,0.00บาทVerifiedbyK+,NotUse
12304,จ่ายบิลสําเร็จg,NotUse
12307,ธ.กสิกรไทย,NotUse
12308,Null,NotUse
12310,(\)การไฟฟ้าส่วนภูมิภาค,NotUse
12311,ค์อ0000000015020146,NotUse
12312,Null,NotUse
12313,เลขที่รายการ:,NotUse
12315,จํานวน:,NotUse
12316,Null,NotUse
12318,ค่าธรรมเนียม:ว,NotUse
12319,จ่ายบิลสําเร็จ7,NotUse
12320,Ks,NotUse
12323,ธ.กสิกรไทย,NotUse
12325,Null,NotUse
12326,เอไอเอสไฟเบอร์,NotUse
12327,AIS,NotUse
12328,2รสัวร๐8800851326,NotUse
12329,เลขที่รายการ:,NotUse
12331,จํานวน:,NotUse
12332,Null,NotUse
12334,ค่าธรรมเนียม:ว,NotUse
12335,จ่ายบิลสําเร็จ,NotUse
12336,ยIK;,NotUse
12339,ธ.กสิกรไทย,NotUse
12340,Null,NotUse
12342,งโบพสพผลธะคม,NotUse
12344,MOOKAOLEEBYEKAOLEE,NotUse
12345,เลขที่รายการ:,NotUse
12347,จํานวน:,NotUse
12349,ค่าธรรมเนียม:,NotUse
12350,0.00บาทVerifiedbyK+,NotUse
12351,โอนเงินสําเร็จ|+,NotUse
12352,cle,NotUse
12355,ธ.กสิกรไทย,NotUse
12356,Null,NotUse
12359,รหัสพร้อมเพย์,NotUse
12360,Null,NotUse
12361,XXX-XXX-5336,NotUse
12362,เลขที่รายการ:,NotUse
12364,จํานวน:,NotUse
12366,ค่าธรรมเนียม:,NotUse
12367,Null,NotUse
12368,โอนเงินสําเร็จ|+,NotUse
12369,cle,NotUse
12372,ธ.กสิกรไทย,NotUse
12373,Null,NotUse
12376,รหัสพร้อมเพย์,NotUse
12377,Null,NotUse
12378,XXX-XXX-5336,NotUse
12379,เลขที่รายการ:,NotUse
12380,011168190552690043ORO,NotUse
12381,จํานวน:ซี,NotUse
12383,ค่าธรรมเนียม:[ma,NotUse
12384,โอนเงินสําเร็จ|+,NotUse
12385,cle,NotUse
12388,ธ.กสิกรไทย,NotUse
12389,Null,NotUse
12392,ธ.กรุงไทย,NotUse
12393,XXX-X-X0483-x,NotUse
12394,เลขที่รายการ:,NotUse
12396,จํานวน:,NotUse
12398,ค่าธรรมเนียม:,NotUse
12399,Null,NotUse
12400,โอนเจินสําเร็จ-,NotUse
12401,er,NotUse
12404,ธ.กสิกรไทย,NotUse
12405,Null,NotUse
12408,ธ.กสิกรไทย,NotUse
12409,XXX-X-X6817-x,NotUse
12410,เลขที่รายการ:,NotUse
12412,จํานวน:,NotUse
12414,ค่าธรรมเนียม:,NotUse
12415,Null,NotUse
12416,โอนเงินสําเร็จ|;,NotUse
12417,cle,NotUse
12420,ธ.กสิกรไทย,NotUse
12421,Null,NotUse
12424,ธ.กสิกรไทย,NotUse
12425,XXX-X-X5558-x,NotUse
12426,เลขที่รายการ:,NotUse
12428,จํานวน:,NotUse
12430,ค่าธรรมเนียม:,NotUse
12431,Null,NotUse
12432,ชําระเงินสําเร็จ|,NotUse
12434,che,NotUse
12435,cha,NotUse
12437,ธ.กสิกรไทย,NotUse
12438,Null,NotUse
12440,aot๕,NotUse
12441,บีทูเอส-ซีพีเอ็นเชียงใหม่,NotUse
12442,ตซาบจก.บีทุเอส,NotUse
12443,Null,NotUse
12444,เลขที่รายการ:-,NotUse
12446,จํานวน:eeร,NotUse
12448,ค่าธรรมเนียม:[๒],NotUse
12449,โอนเงินสําเร็จ|;,NotUse
12450,cle,NotUse
12453,ธ.กสิกรไทย,NotUse
12454,Null,NotUse
12457,ธ.ทหารไทย,NotUse
12458,Null,NotUse
12459,XXX-X-X4403-x,NotUse
12460,Null,NotUse
12461,Null,NotUse
12462,เลขที่รายการ:,NotUse
12464,จํานวน:,NotUse
12466,ค่าธรรมเนียม:[my]r-,NotUse
12467,ชําระเงินสําเร็จ|,NotUse
12469,che,NotUse
12470,cha,NotUse
12472,“ดธ.กสิกรไทย,NotUse
12476,4c7391dd906b4299a958,NotUse
12477,เลขที่รายการ:,NotUse
12479,จํานวน:,NotUse
12481,ค่าธรรมเนียม:,NotUse
12482,Null,NotUse
12483,ชําระเงินสําเร็จ|,NotUse
12486,ธ.กสิกรไทย,NotUse
12488,Null,NotUse
12489,Null,NotUse
12490,ครัวสามชัย,NotUse
12492,Null,NotUse
12493,เลขที่รายการ:,NotUse
12495,จํานวน:ee,NotUse
12497,ค่าธรรมเนียม:[๒],NotUse
12498,โอนเจงินสําเร็จ|,NotUse
12502,ธ.กสิกรไทย,NotUse
12504,Null,NotUse
12506,ธ.กสิกรไทย,NotUse
12507,2906<-%-%6826-%,NotUse
12508,Null,NotUse
12509,เลขที่รายการ:,NotUse
12511,จํานวน:,NotUse
12513,ค่าธรรมเนียม:,NotUse
12514,Null,NotUse
12515,"โอนเงินสําเร็จ|""",NotUse
12516,cle,NotUse
12519,ธ.กสิกรไทย,NotUse
12521,Null,NotUse
12523,ธ.กสิกรไทย,NotUse
12524,XXX-X-X2229-X,NotUse
12525,Null,NotUse
12526,เลขที่รายการ:,NotUse
12528,จํานวน:,NotUse
12530,ค่าธรรมเนียม:,NotUse
12531,Null,NotUse
12532,โอนเงินสําเร็จ-,NotUse
12535,ธ.กสิกรไทย,NotUse
